hora,metaf,aero,hora_formated
1654689600000,"METAF SBGL 081200Z  16002KT 6000       SCT010   20/17 Q1016=
",SBGL,"Wednesday, June 08, 2022 09:00:00"
1654693200000,"METAF SBGL 081300Z 09005KT 5000     BR SCT033   21/18 Q1017=
",SBGL,"Wednesday, June 08, 2022 10:00:00"
1654696800000,"METAF SBGL 081400Z 05003KT 5000     BR SCT033   21/18 Q1018=
",SBGL,"Wednesday, June 08, 2022 11:00:00"
1654700400000,"METAF SBGL 081500Z 03003KT 7000       SCT033   21/18 Q1016=
",SBGL,"Wednesday, June 08, 2022 12:00:00"
1654704000000,"METAF SBGL 081600Z 09002KT 9999       FEW033   22/18 Q1014=
",SBGL,"Wednesday, June 08, 2022 01:00:00"
1654707600000,"METAF SBGL 081700Z  12002KT CAVOK 23/18 Q1014=
",SBGL,"Wednesday, June 08, 2022 02:00:00"
1654711200000,"METAF SBGL 081800Z  16009KT CAVOK 23/19 Q1012=
",SBGL,"Wednesday, June 08, 2022 03:00:00"
1654714800000,"METAF SBGL 081900Z  15008KT 6000       SCT018   23/19 Q1015=
",SBGL,"Wednesday, June 08, 2022 04:00:00"
1654718400000,"METAF SBGL 082000Z  15005KT 5000     BR BKN017   23/20 Q1017=
",SBGL,"Wednesday, June 08, 2022 05:00:00"
1654722000000,"METAF SBGL 082100Z  11002KT 4000     BR BKN016   22/20 Q1015=
",SBGL,"Wednesday, June 08, 2022 06:00:00"
1654725600000,"METAF SBGL 082200Z  11004KT 5000     BR SCT015   22/19 Q1016=
",SBGL,"Wednesday, June 08, 2022 07:00:00"
1654729200000,"METAF SBGL 082300Z 08004KT 4000     BR SCT014   22/19 Q1016=
",SBGL,"Wednesday, June 08, 2022 08:00:00"
1654732800000,"METAF SBGL 090000Z  32004KT 6000       BKN033   22/19 Q1016=
",SBGL,"Wednesday, June 08, 2022 09:00:00"
1654736400000,"METAF SBGL 090100Z  32003KT 6000       BKN033   22/19 Q1016=
",SBGL,"Wednesday, June 08, 2022 10:00:00"
1654740000000,"METAF SBGL 090200Z  32003KT 6000       OVC033   22/19 Q1018=
",SBGL,"Wednesday, June 08, 2022 11:00:00"
1654743600000,"METAF SBGL 090300Z  32005KT 5000     BR OVC033   21/18 Q1016=
",SBGL,"Thursday, June 09, 2022 12:00:00"
1654747200000,"METAF SBGL 090400Z  30003KT 5000     BR OVC033   21/19 Q1016=
",SBGL,"Thursday, June 09, 2022 01:00:00"
1654750800000,"METAF SBGL 090500Z  28005KT 4000     BR OVC033   21/19 Q1017=
",SBGL,"Thursday, June 09, 2022 02:00:00"
1654754400000,"METAF SBGL 090600Z  29005KT 3000     BR OVC012   21/19 Q1015=
",SBGL,"Thursday, June 09, 2022 03:00:00"
1654758000000,"METAF SBGL 090700Z  28004KT 2000     BR OVC033   21/19 Q1016=
",SBGL,"Thursday, June 09, 2022 04:00:00"
1654761600000,"METAF SBGL 090800Z  29006KT 3000     BR BKN033   21/19 Q1019=
",SBGL,"Thursday, June 09, 2022 05:00:00"
1654765200000,"METAF SBGL 090900Z  30006KT 3000     BR OVC033   21/19 Q1016=
",SBGL,"Thursday, June 09, 2022 06:00:00"
1654768800000,"METAF SBGL 091000Z  27005KT 2000     BR BKN033   21/19 Q1017=
",SBGL,"Thursday, June 09, 2022 07:00:00"
1654772400000,"METAF SBGL 091100Z  26004KT 3000     BR OVC033   21/19 Q1018=
",SBGL,"Thursday, June 09, 2022 08:00:00"
1654776000000,"METAF SBGL 091200Z  24002KT 4000     BR OVC011   22/19 Q1018=
",SBGL,"Thursday, June 09, 2022 09:00:00"
1654779600000,"METAF SBGL 091300Z  25002KT 5000     BR OVC013   22/19 Q1019=
",SBGL,"Thursday, June 09, 2022 10:00:00"
1654783200000,"METAF SBGL 091400Z  34001KT 5000     BR OVC013   22/19 Q1021=
",SBGL,"Thursday, June 09, 2022 11:00:00"
1654786800000,"METAF SBGL 091500Z  29001KT 5000     BR OVC013   22/19 Q1018=
",SBGL,"Thursday, June 09, 2022 12:00:00"
1654790400000,"METAF SBGL 091600Z  17003KT 6000       BKN016   23/19 Q1017=
",SBGL,"Thursday, June 09, 2022 01:00:00"
1654794000000,"METAF SBGL 091700Z  13004KT 7000       BKN019   23/19 Q1017=
",SBGL,"Thursday, June 09, 2022 02:00:00"
1654797600000,"METAF SBGL 091800Z  16009KT 6000       BKN017   23/20 Q1015=
",SBGL,"Thursday, June 09, 2022 03:00:00"
1654801200000,"METAF SBGL 091900Z  14009KT 5000     BR OVC015   23/20 Q1017=
",SBGL,"Thursday, June 09, 2022 04:00:00"
1654804800000,"METAF SBGL 092000Z  14007KT 5000     BR OVC032   23/20 Q1019=
",SBGL,"Thursday, June 09, 2022 05:00:00"
1654808400000,"METAF SBGL 092100Z  12006KT 5000     BR OVC013   22/20 Q1017=
",SBGL,"Thursday, June 09, 2022 06:00:00"
1654812000000,"METAF SBGL 092200Z  10005KT 5000     BR OVC013   22/20 Q1017=
",SBGL,"Thursday, June 09, 2022 07:00:00"
1654815600000,"METAF SBGL 092300Z  11005KT 4000     BR OVC012   22/20 Q1019=
",SBGL,"Thursday, June 09, 2022 08:00:00"
1654819200000,"METAF SBGL 100000Z  11004KT 4000     BR OVC033   22/20 Q1018=
",SBGL,"Thursday, June 09, 2022 09:00:00"
1654822800000,"METAF SBGL 100100Z 08005KT 3000     BR OVC032   22/20 Q1018=
",SBGL,"Thursday, June 09, 2022 10:00:00"
1654826400000,"METAF SBGL 100200Z 08004KT 3000     BR OVC026   22/20 Q1020=
",SBGL,"Thursday, June 09, 2022 11:00:00"
1654830000000,"METAF SBGL 100300Z 06007KT 2000     BR BKN033   21/20 Q1016=
",SBGL,"Friday, June 10, 2022 12:00:00"
1654833600000,"METAF SBGL 100400Z  15003KT 2000     BR SCT033   21/20 Q1016=
",SBGL,"Friday, June 10, 2022 01:00:00"
1654837200000,"METAF SBGL 100500Z  20005KT 2000     BR BKN033   22/20 Q1016=
",SBGL,"Friday, June 10, 2022 02:00:00"
1654840800000,"METAF SBGL 100600Z 09005KT 2000     BR OVC021   21/20 Q1015=
",SBGL,"Friday, June 10, 2022 03:00:00"
1654844400000,"METAF SBGL 100700Z 07004KT 2000     BR BKN023   21/19 Q1016=
",SBGL,"Friday, June 10, 2022 04:00:00"
1654848000000,"METAF SBGL 100800Z  19002KT 3000     BR BKN025   21/19 Q1018=
",SBGL,"Friday, June 10, 2022 05:00:00"
1654851600000,"METAF SBGL 100900Z  24001KT 2000     BR BKN026   21/19 Q1015=
",SBGL,"Friday, June 10, 2022 06:00:00"
1654855200000,"METAF SBGL 101000Z  23003KT 2000     BR SCT033   21/19 Q1016=
",SBGL,"Friday, June 10, 2022 07:00:00"
1654858800000,"METAF SBGL 101100Z  27004KT 3000     BR SCT011   21/19 Q1017=
",SBGL,"Friday, June 10, 2022 08:00:00"
1654862400000,"METAF SBGL 101200Z 07005KT 2000     BR FEW033   21/20 Q1016=
",SBGL,"Friday, June 10, 2022 09:00:00"
1654866000000,"METAF SBGL 101300Z 08005KT 2000     BR SCT033   21/20 Q1017=
",SBGL,"Friday, June 10, 2022 10:00:00"
1654869600000,"METAF SBGL 101400Z  15002KT 3000     BR FEW011   21/19 Q1017=
",SBGL,"Friday, June 10, 2022 11:00:00"
1654873200000,"METAF SBGL 101500Z  14002KT 4000     BR FEW033   22/19 Q1013=
",SBGL,"Friday, June 10, 2022 12:00:00"
1654876800000,"METAF SBGL 101600Z  13002KT 7000       FEW033   23/19 Q1013=
",SBGL,"Friday, June 10, 2022 01:00:00"
1654880400000,"METAF SBGL 101700Z  10003KT CAVOK 23/19 Q1013=
",SBGL,"Friday, June 10, 2022 02:00:00"
1654884000000,"METAF SBGL 101800Z  19005KT CAVOK 25/19 Q1009=
",SBGL,"Friday, June 10, 2022 03:00:00"
1654887600000,"METAF SBGL 101900Z  17010KT CAVOK 24/20 Q1011=
",SBGL,"Friday, June 10, 2022 04:00:00"
1654891200000,"METAF SBGL 102000Z  19008KT 6000       FEW019   23/20 Q1013=
",SBGL,"Friday, June 10, 2022 05:00:00"
1654894800000,"METAF SBGL 102100Z  19006KT 5000     BR BKN033   23/20 Q1012=
",SBGL,"Friday, June 10, 2022 06:00:00"
1654898400000,"METAF SBGL 102200Z  22003KT 4000     BR OVC033   23/20 Q1013=
",SBGL,"Friday, June 10, 2022 07:00:00"
1654902000000,"METAF SBGL 102300Z  25003KT 4000     BR OVC033   22/20 Q1015=
",SBGL,"Friday, June 10, 2022 08:00:00"
1654905600000,"METAF SBGL 110000Z  28005KT 4000     BR OVC033   22/19 Q1012=
",SBGL,"Friday, June 10, 2022 09:00:00"
1654909200000,"METAF SBGL 110100Z  29002KT 3000     BR OVC033   22/19 Q1014=
",SBGL,"Friday, June 10, 2022 10:00:00"
1654912800000,"METAF SBGL 110200Z  28004KT 4000     BR OVC033   22/19 Q1015=
",SBGL,"Friday, June 10, 2022 11:00:00"
1654916400000,"METAF SBGL 110300Z  22003KT 4000     BR OVC033   21/19 Q1015=
",SBGL,"Saturday, June 11, 2022 12:00:00"
1654920000000,"METAF SBGL 110400Z  25003KT 4000     BR OVC033   21/19 Q1014=
",SBGL,"Saturday, June 11, 2022 01:00:00"
1654923600000,"METAF SBGL 110500Z  26004KT 4000     BR OVC033   21/19 Q1016=
",SBGL,"Saturday, June 11, 2022 02:00:00"
1654927200000,"METAF SBGL 110600Z  30007KT 3000     BR OVC033   20/18 Q1012=
",SBGL,"Saturday, June 11, 2022 03:00:00"
1654930800000,"METAF SBGL 110700Z  31006KT 4000     BR OVC033   20/18 Q1015=
",SBGL,"Saturday, June 11, 2022 04:00:00"
1654934400000,"METAF SBGL 110800Z  28005KT 3000     BR OVC033   20/18 Q1016=
",SBGL,"Saturday, June 11, 2022 05:00:00"
1654938000000,"METAF SBGL 110900Z  30003KT 3000     BR OVC033   20/18 Q1015=
",SBGL,"Saturday, June 11, 2022 06:00:00"
1654941600000,"METAF SBGL 111000Z  27003KT 3000     BR OVC033   20/18 Q1016=
",SBGL,"Saturday, June 11, 2022 07:00:00"
1654945200000,"METAF SBGL 111100Z  32003KT 3000     BR OVC033   20/18 Q1018=
",SBGL,"Saturday, June 11, 2022 08:00:00"
1654948800000,"METAF SBGL 111200Z  27004KT 5000     BR OVC033   20/18 Q1015=
",SBGL,"Saturday, June 11, 2022 09:00:00"
1654952400000,"METAF SBGL 111300Z  20002KT 6000       OVC033   21/17 Q1019=
",SBGL,"Saturday, June 11, 2022 10:00:00"
1654956000000,"METAF SBGL 111400Z  20005KT 7000       OVC033   21/17 Q1020=
",SBGL,"Saturday, June 11, 2022 11:00:00"
1654959600000,"METAF SBGL 111500Z  17005KT 6000    RA  OVC033   20/17 Q1018=
",SBGL,"Saturday, June 11, 2022 12:00:00"
1654963200000,"METAF SBGL 111600Z  15006KT 6000       OVC033   20/17 Q1016=
",SBGL,"Saturday, June 11, 2022 01:00:00"
1654966800000,"METAF SBGL 111700Z  13004KT 7000       OVC033   20/17 Q1017=
",SBGL,"Saturday, June 11, 2022 02:00:00"
1654970400000,"METAF SBGL 111800Z  17007KT 7000    RA  OVC033   20/17 Q1012=
",SBGL,"Saturday, June 11, 2022 03:00:00"
1654974000000,"METAF SBGL 111900Z  15006KT 9000       OVC033   21/17 Q1016=
",SBGL,"Saturday, June 11, 2022 04:00:00"
1654977600000,"METAF SBGL 112000Z  16005KT 9999       OVC033   21/16 Q1017=
",SBGL,"Saturday, June 11, 2022 05:00:00"
1654981200000,"METAF SBGL 112100Z  16006KT 9999       OVC033   21/16 Q1016=
",SBGL,"Saturday, June 11, 2022 06:00:00"
1654984800000,"METAF SBGL 112200Z  14004KT 7000       OVC033   20/17 Q1017=
",SBGL,"Saturday, June 11, 2022 07:00:00"
1654988400000,"METAF SBGL 112300Z  11003KT 6000       OVC033   20/17 Q1018=
",SBGL,"Saturday, June 11, 2022 08:00:00"
1654992000000,"METAF SBGL 120000Z 09002KT 6000       OVC033   20/17 Q1014=
",SBGL,"Saturday, June 11, 2022 09:00:00"
1654995600000,"METAF SBGL 120100Z 08002KT 5000     BR OVC033   20/17 Q1016=
",SBGL,"Saturday, June 11, 2022 10:00:00"
1654999200000,"METAF SBGL 120200Z 05002KT 5000     BR OVC033   20/17 Q1017=
",SBGL,"Saturday, June 11, 2022 11:00:00"
1655002800000,"METAF SBGL 120300Z 07002KT 3000     BR OVC033   19/17 Q1016=
",SBGL,"Sunday, June 12, 2022 12:00:00"
1655006400000,"METAF SBGL 120400Z  14002KT 3000  - RABR OVC033   19/17 Q1015=
",SBGL,"Sunday, June 12, 2022 01:00:00"
1655010000000,"METAF SBGL 120500Z 04003KT 2000     BR OVC033   19/17 Q1015=
",SBGL,"Sunday, June 12, 2022 02:00:00"
1655013600000,"METAF SBGL 120600Z  31003KT 3000     BR OVC033   19/17 Q1012=
",SBGL,"Sunday, June 12, 2022 03:00:00"
1655017200000,"METAF SBGL 120700Z  29001KT 3000    RABR OVC033   19/17 Q1016=
",SBGL,"Sunday, June 12, 2022 04:00:00"
1655020800000,"METAF SBGL 120800Z  29003KT 2000    RABR OVC033   19/17 Q1017=
",SBGL,"Sunday, June 12, 2022 05:00:00"
1655024400000,"METAF SBGL 120900Z  26003KT 2000    RABR OVC033   19/17 Q1017=
",SBGL,"Sunday, June 12, 2022 06:00:00"
1655028000000,"METAF SBGL 121000Z  33004KT 2000    RABR OVC033   19/17 Q1016=
",SBGL,"Sunday, June 12, 2022 07:00:00"
1655031600000,"METAF SBGL 121100Z  28003KT 3000     BR OVC033   19/17 Q1017=
",SBGL,"Sunday, June 12, 2022 08:00:00"
1655035200000,"METAF SBGL 121200Z  31003KT 2000     BR OVC033   19/17 Q1015=
",SBGL,"Sunday, June 12, 2022 09:00:00"
1655038800000,"METAF SBGL 121300Z  25003KT 3000    RABR OVC033   19/17 Q1019=
",SBGL,"Sunday, June 12, 2022 10:00:00"
1655042400000,"METAF SBGL 121400Z  25004KT 4000    RABR OVC033   19/17 Q1020=
",SBGL,"Sunday, June 12, 2022 11:00:00"
1655046000000,"METAF SBGL 121500Z  22004KT 6000       OVC033   19/16 Q1018=
",SBGL,"Sunday, June 12, 2022 12:00:00"
1655049600000,"METAF SBGL 121600Z  30001KT 8000       OVC033   20/16 Q1016=
",SBGL,"Sunday, June 12, 2022 01:00:00"
1655053200000,"METAF SBGL 121700Z  24001KT 9999       OVC033   20/15 Q1016=
",SBGL,"Sunday, June 12, 2022 02:00:00"
1655056800000,"METAF SBGL 121800Z  22008KT 9999       OVC033   20/16 Q1013=
",SBGL,"Sunday, June 12, 2022 03:00:00"
1655060400000,"METAF SBGL 121900Z  22007KT 9999       OVC033   20/15 Q1017=
",SBGL,"Sunday, June 12, 2022 04:00:00"
1655064000000,"METAF SBGL 122000Z  25006KT 9999       OVC033   20/15 Q1018=
",SBGL,"Sunday, June 12, 2022 05:00:00"
1655067600000,"METAF SBGL 122100Z  22006KT 9999       OVC033   20/15 Q1017=
",SBGL,"Sunday, June 12, 2022 06:00:00"
1655071200000,"METAF SBGL 122200Z  26004KT 9999       OVC033   20/15 Q1017=
",SBGL,"Sunday, June 12, 2022 07:00:00"
1655074800000,"METAF SBGL 122300Z  23007KT 9999       OVC033   20/15 Q1019=
",SBGL,"Sunday, June 12, 2022 08:00:00"
1655078400000,"METAF SBGL 130000Z  21008KT 9999       OVC033   20/13 Q1017=
",SBGL,"Sunday, June 12, 2022 09:00:00"
1655082000000,"METAF SBGL 130100Z  26003KT 9999       OVC033   20/13 Q1019=
",SBGL,"Sunday, June 12, 2022 10:00:00"
1655085600000,"METAF SBGL 130200Z  27005KT 9999       OVC033   20/13 Q1021=
",SBGL,"Sunday, June 12, 2022 11:00:00"
1655089200000,"METAF SBGL 130300Z  27006KT 9999       OVC033   19/13 Q1018=
",SBGL,"Monday, June 13, 2022 12:00:00"
1655092800000,"METAF SBGL 130400Z  31006KT 9999       BKN033   19/13 Q1017=
",SBGL,"Monday, June 13, 2022 01:00:00"
1655096400000,"METAF SBGL 130500Z  25006KT 9999       BKN033   19/13 Q1019=
",SBGL,"Monday, June 13, 2022 02:00:00"
1655100000000,"METAF SBGL 130600Z  31008KT 9999       FEW032   18/12 Q1016=
",SBGL,"Monday, June 13, 2022 03:00:00"
1655103600000,"METAF SBGL 130700Z  32010KT CAVOK 18/12 Q1020=
",SBGL,"Monday, June 13, 2022 04:00:00"
1655107200000,"METAF SBGL 130800Z  30011KT CAVOK 18/12 Q1021=
",SBGL,"Monday, June 13, 2022 05:00:00"
1655110800000,"METAF SBGL 130900Z  30010KT CAVOK 18/12 Q1018=
",SBGL,"Monday, June 13, 2022 06:00:00"
1655114400000,"METAF SBGL 131000Z  29008KT CAVOK 18/11 Q1019=
",SBGL,"Monday, June 13, 2022 07:00:00"
1655118000000,"METAF SBGL 131100Z  28006KT CAVOK 18/11 Q1022=
",SBGL,"Monday, June 13, 2022 08:00:00"
1655121600000,"METAF SBGL 131200Z  29009KT 9999       SCT033   18/12 Q1018=
",SBGL,"Monday, June 13, 2022 09:00:00"
1655125200000,"METAF SBGL 131300Z  28010KT CAVOK 19/12 Q1023=
",SBGL,"Monday, June 13, 2022 10:00:00"
1655128800000,"METAF SBGL 131400Z  28009KT CAVOK 21/11 Q1023=
",SBGL,"Monday, June 13, 2022 11:00:00"
1655132400000,"METAF SBGL 131500Z  27008KT CAVOK 22/11 Q1019=
",SBGL,"Monday, June 13, 2022 12:00:00"
1655136000000,"METAF SBGL 131600Z  20007KT CAVOK 22/12 Q1020=
",SBGL,"Monday, June 13, 2022 01:00:00"
1655139600000,"METAF SBGL 131700Z  20010KT CAVOK 21/13 Q1021=
",SBGL,"Monday, June 13, 2022 02:00:00"
1655143200000,"METAF SBGL 131800Z  25008KT 9999       SCT033   21/12 Q1017=
",SBGL,"Monday, June 13, 2022 03:00:00"
1655146800000,"METAF SBGL 131900Z  28008KT 9999       FEW033   21/12 Q1020=
",SBGL,"Monday, June 13, 2022 04:00:00"
1655150400000,"METAF SBGL 132000Z  28008KT CAVOK 21/12 Q1022=
",SBGL,"Monday, June 13, 2022 05:00:00"
1655154000000,"METAF SBGL 132100Z  25005KT CAVOK 20/12 Q1019=
",SBGL,"Monday, June 13, 2022 06:00:00"
1655157600000,"METAF SBGL 132200Z  22004KT CAVOK 20/13 Q1022=
",SBGL,"Monday, June 13, 2022 07:00:00"
1655161200000,"METAF SBGL 132300Z  25002KT 9999       BKN027   20/14 Q1024=
",SBGL,"Monday, June 13, 2022 08:00:00"
1655164800000,"METAF SBGL 140000Z  28004KT 8000       BKN021   19/15 Q1020=
",SBGL,"Monday, June 13, 2022 09:00:00"
1655168400000,"METAF SBGL 140100Z  31006KT 9000       BKN020   19/14 Q1022=
",SBGL,"Monday, June 13, 2022 10:00:00"
1655172000000,"METAF SBGL 140200Z  32008KT 9000       BKN021   19/14 Q1024=
",SBGL,"Monday, June 13, 2022 11:00:00"
1655175600000,"METAF SBGL 140300Z  32008KT 8000       BKN020   18/14 Q1020=
",SBGL,"Tuesday, June 14, 2022 12:00:00"
1655179200000,"METAF SBGL 140400Z  30004KT 7000       BKN018   18/14 Q1021=
",SBGL,"Tuesday, June 14, 2022 01:00:00"
1655182800000,"METAF SBGL 140500Z  32006KT 7000       OVC018   18/14 Q1022=
",SBGL,"Tuesday, June 14, 2022 02:00:00"
1655186400000,"METAF SBGL 140600Z  28008KT 7000       BKN033   17/13 Q1019=
",SBGL,"Tuesday, June 14, 2022 03:00:00"
1655190000000,"METAF SBGL 140700Z  30008KT 8000       BKN033   17/13 Q1021=
",SBGL,"Tuesday, June 14, 2022 04:00:00"
1655193600000,"METAF SBGL 140800Z  29008KT 9999       BKN030   18/13 Q1023=
",SBGL,"Tuesday, June 14, 2022 05:00:00"
1655197200000,"METAF SBGL 140900Z  29008KT 9999       BKN028   17/13 Q1021=
",SBGL,"Tuesday, June 14, 2022 06:00:00"
1655200800000,"METAF SBGL 141000Z  29007KT 9999       BKN028   17/13 Q1022=
",SBGL,"Tuesday, June 14, 2022 07:00:00"
1655204400000,"METAF SBGL 141100Z  30008KT 9999       OVC028   18/13 Q1023=
",SBGL,"Tuesday, June 14, 2022 08:00:00"
1655208000000,"METAF SBGL 141200Z  27007KT 9999       OVC026   18/12 Q1022=
",SBGL,"Tuesday, June 14, 2022 09:00:00"
1655211600000,"METAF SBGL 141300Z  28004KT 9999       OVC028   20/13 Q1024=
",SBGL,"Tuesday, June 14, 2022 10:00:00"
1655215200000,"METAF SBGL 141400Z  28004KT 9999       BKN033   21/13 Q1025=
",SBGL,"Tuesday, June 14, 2022 11:00:00"
1655218800000,"METAF SBGL 141500Z  35003KT 9999       OVC033   21/14 Q1022=
",SBGL,"Tuesday, June 14, 2022 12:00:00"
1655222400000,"METAF SBGL 141600Z  20002KT 9999       OVC029   21/14 Q1022=
",SBGL,"Tuesday, June 14, 2022 01:00:00"
1655226000000,"METAF SBGL 141700Z  17006KT 9999       BKN024   21/16 Q1022=
",SBGL,"Tuesday, June 14, 2022 02:00:00"
1655229600000,"METAF SBGL 141800Z  16005KT 9999       OVC026   21/15 Q1019=
",SBGL,"Tuesday, June 14, 2022 03:00:00"
1655233200000,"METAF SBGL 141900Z  14006KT 9999       OVC026   21/15 Q1022=
",SBGL,"Tuesday, June 14, 2022 04:00:00"
1655236800000,"METAF SBGL 142000Z  15005KT 9999       OVC026   21/15 Q1023=
",SBGL,"Tuesday, June 14, 2022 05:00:00"
1655240400000,"METAF SBGL 142100Z  13005KT 9999       OVC023   21/15 Q1022=
",SBGL,"Tuesday, June 14, 2022 06:00:00"
1655244000000,"METAF SBGL 142200Z 07006KT 9999       OVC021   20/16 Q1022=
",SBGL,"Tuesday, June 14, 2022 07:00:00"
1655247600000,"METAF SBGL 142300Z 09005KT 9000       BKN019   20/16 Q1023=
",SBGL,"Tuesday, June 14, 2022 08:00:00"
1655251200000,"METAF SBGL 150000Z 06005KT 5000     BR OVC015   19/16 Q1022=
",SBGL,"Tuesday, June 14, 2022 09:00:00"
1655254800000,"METAF SBGL 150100Z 07006KT 5000     BR OVC015   19/16 Q1022=
",SBGL,"Tuesday, June 14, 2022 10:00:00"
1655258400000,"METAF SBGL 150200Z 08005KT 5000     BR BKN016   19/16 Q1023=
",SBGL,"Tuesday, June 14, 2022 11:00:00"
1655262000000,"METAF SBGL 150300Z 06006KT 5000     BR OVC016   19/16 Q1022=
",SBGL,"Wednesday, June 15, 2022 12:00:00"
1655265600000,"METAF SBGL 150400Z 08007KT 6000       SCT018   19/16 Q1022=
",SBGL,"Wednesday, June 15, 2022 01:00:00"
1655269200000,"METAF SBGL 150500Z 07005KT 7000       SCT019   19/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 02:00:00"
1655272800000,"METAF SBGL 150600Z  32004KT 2000     BR OVC033   17/16 Q1020=
",SBGL,"Wednesday, June 15, 2022 03:00:00"
1655276400000,"METAF SBGL 150700Z  33003KT 3000     BR BKN033   17/16 Q1022=
",SBGL,"Wednesday, June 15, 2022 04:00:00"
1655280000000,"METAF SBGL 150800Z  35001KT 3000     BR BKN033   17/16 Q1022=
",SBGL,"Wednesday, June 15, 2022 05:00:00"
1655283600000,"METAF SBGL 150900Z  35002KT 3000     BR BKN012   17/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 06:00:00"
1655287200000,"METAF SBGL 151000Z 01002KT 2000     BR BKN010   17/16 Q1023=
",SBGL,"Wednesday, June 15, 2022 07:00:00"
1655290800000,"METAF SBGL 151100Z  34003KT 3000     BR SCT011   17/16 Q1022=
",SBGL,"Wednesday, June 15, 2022 08:00:00"
1655294400000,"METAF SBGL 151200Z  32002KT 5000     BR BKN011   18/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 09:00:00"
1655298000000,"METAF SBGL 151300Z 05004KT 7000       SCT016   18/15 Q1023=
",SBGL,"Wednesday, June 15, 2022 10:00:00"
1655301600000,"METAF SBGL 151400Z  36001KT 9999       FEW021   19/15 Q1024=
",SBGL,"Wednesday, June 15, 2022 11:00:00"
1655305200000,"METAF SBGL 151500Z  11000KT CAVOK 20/14 Q1021=
",SBGL,"Wednesday, June 15, 2022 12:00:00"
1655308800000,"METAF SBGL 151600Z 09000KT CAVOK 21/14 Q1021=
",SBGL,"Wednesday, June 15, 2022 01:00:00"
1655312400000,"METAF SBGL 151700Z  12002KT CAVOK 22/13 Q1020=
",SBGL,"Wednesday, June 15, 2022 02:00:00"
1655316000000,"METAF SBGL 151800Z  14003KT CAVOK 22/15 Q1019=
",SBGL,"Wednesday, June 15, 2022 03:00:00"
1655319600000,"METAF SBGL 151900Z  15008KT CAVOK 22/16 Q1020=
",SBGL,"Wednesday, June 15, 2022 04:00:00"
1655323200000,"METAF SBGL 152000Z  13009KT CAVOK 22/15 Q1020=
",SBGL,"Wednesday, June 15, 2022 05:00:00"
1655326800000,"METAF SBGL 152100Z  12008KT 9999       FEW033   21/15 Q1020=
",SBGL,"Wednesday, June 15, 2022 06:00:00"
1655330400000,"METAF SBGL 152200Z  12008KT 9999       SCT033   21/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 07:00:00"
1655334000000,"METAF SBGL 152300Z  10007KT CAVOK 20/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 08:00:00"
1655337600000,"METAF SBGL 160000Z 09006KT CAVOK 20/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 09:00:00"
1655341200000,"METAF SBGL 160100Z 07006KT CAVOK 19/15 Q1021=
",SBGL,"Wednesday, June 15, 2022 10:00:00"
1655532000000,"METAF SBGL 180600Z  25005KT CAVOK 21/13 Q1009=
",SBGL,"Saturday, June 18, 2022 03:00:00"
1655535600000,"METAF SBGL 180700Z  26002KT CAVOK 21/13 Q1009=
",SBGL,"Saturday, June 18, 2022 04:00:00"
1655539200000,"METAF SBGL 180800Z 07001KT CAVOK 22/13 Q1011=
",SBGL,"Saturday, June 18, 2022 05:00:00"
1655542800000,"METAF SBGL 180900Z  27003KT CAVOK 22/14 Q1011=
",SBGL,"Saturday, June 18, 2022 06:00:00"
1655546400000,"METAF SBGL 181000Z  25007KT CAVOK 22/13 Q1012=
",SBGL,"Saturday, June 18, 2022 07:00:00"
1655550000000,"METAF SBGL 181100Z  29006KT CAVOK 23/13 Q1014=
",SBGL,"Saturday, June 18, 2022 08:00:00"
1655553600000,"METAF SBGL 181200Z  28007KT CAVOK 23/14 Q1013=
",SBGL,"Saturday, June 18, 2022 09:00:00"
1655557200000,"METAF SBGL 181300Z  25004KT CAVOK 24/15 Q1015=
",SBGL,"Saturday, June 18, 2022 10:00:00"
1655560800000,"METAF SBGL 181400Z  21005KT CAVOK 24/17 Q1017=
",SBGL,"Saturday, June 18, 2022 11:00:00"
1655564400000,"METAF SBGL 181500Z  17006KT 9999       FEW033   24/18 Q1016=
",SBGL,"Saturday, June 18, 2022 12:00:00"
1655568000000,"METAF SBGL 181600Z  17008KT 9999       FEW032   24/18 Q1014=
",SBGL,"Saturday, June 18, 2022 01:00:00"
1655571600000,"METAF SBGL 181700Z  17009KT 9999       FEW030   24/19 Q1016=
",SBGL,"Saturday, June 18, 2022 02:00:00"
1655575200000,"METAF SBGL 181800Z  22012KT 9999       OVC025   24/19 Q1012=
",SBGL,"Saturday, June 18, 2022 03:00:00"
